"ID","Process ID","Process Name","Host Name","thread Domain:Push/Pop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Id:Domain:Start/Stop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"20","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","Memory Workload Analysis","L2 Hit Rate","%","99.73",
"20","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","Memory Workload Analysis","Mem Pipes Busy","%","11.64",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Command line profiler metrics","dram__bytes_read.sum","","n/a",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Command line profiler metrics","dram__bytes_write.sum","","n/a",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","13.21",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","GPU Speed Of Light Throughput","SM Frequency","Ghz","2.27",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","10846",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput","%","6.92",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","GPU Speed Of Light Throughput","DRAM Throughput","%","0.01",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Duration","us","4.77",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","51.35",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","GPU Speed Of Light Throughput","L2 Cache Throughput","%","5.06",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","GPU Speed Of Light Throughput","SM Active Cycles","cycle","477.31",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","1.17",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","SpeedOfLight","","","","SOLBottleneck","OPT","This kernel grid is too small to fill the available resources on this device, resulting in only 0.06 full waves across all SMs. Look at Launch Statistics for more details.","",""
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0.40",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0.02",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Compute Workload Analysis","Issue Slots Busy","%","0.44",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0.40",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Compute Workload Analysis","SM Busy","%","0.90",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","All compute pipelines are under-utilized. Either this workload is very small or it doesn't issue enough warps per scheduler. Check the Launch Statistics and Scheduler Statistics sections for further details.","local","99.1"
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Memory Workload Analysis","L2 Sector Promotion Misses","%","0",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Memory Workload Analysis","Memory Throughput","Mbyte/s","161.07",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Memory Workload Analysis","Mem Busy","%","6.18",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Memory Workload Analysis","Max Bandwidth","%","6.92",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Memory Workload Analysis","L1/TEX Hit Rate","%","0",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Memory Workload Analysis","L2 Persisting Size","Mbyte","25.17",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Memory Workload Analysis","L2 Compression Ratio","","0",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Memory Workload Analysis","L2 Hit Rate","%","91.77",
"21","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_tem_fused_mm_t_view_1","1","7","(128, 1, 1)","(12, 1, 1)","0","12.0","Memory Workload Analysis","Mem Pipes Busy","%","1.17",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Command line profiler metrics","dram__bytes_read.sum","","n/a",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Command line profiler metrics","dram__bytes_write.sum","","n/a",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","13.17",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","SM Frequency","Ghz","2.25",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","3818",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput","%","19.55",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","DRAM Throughput","%","0.01",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Duration","us","1.70",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","35.57",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","L2 Cache Throughput","%","1.68",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","SM Active Cycles","cycle","22.49",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","0.05",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","SpeedOfLight","","","","SOLBottleneck","OPT","This kernel grid is too small to fill the available resources on this device, resulting in only 0.00 full waves across all SMs. Look at Launch Statistics for more details.","",""
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0.11",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0.00",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Issue Slots Busy","%","0.02",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0.11",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Compute Workload Analysis","SM Busy","%","0.02",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","All compute pipelines are under-utilized. Either this workload is very small or it doesn't issue enough warps per scheduler. Check the Launch Statistics and Scheduler Statistics sections for further details.","local","100"
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Memory Workload Analysis","L2 Sector Promotion Misses","%","0",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Memory Workload Analysis","Memory Throughput","Mbyte/s","150.94",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Memory Workload Analysis","Mem Busy","%","17.22",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Memory Workload Analysis","Max Bandwidth","%","19.55",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Memory Workload Analysis","L1/TEX Hit Rate","%","33.33",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Memory Workload Analysis","L2 Persisting Size","Mbyte","25.17",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Memory Workload Analysis","L2 Compression Ratio","","0",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Memory Workload Analysis","L2 Hit Rate","%","99.46",
"22","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_warm:none:none:none:none:none:none"" ","","triton_poi_fused__unsafe_view_add_2","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","Memory Workload Analysis","Mem Pipes Busy","%","0.05",
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","Command line profiler metrics","dram__bytes_read.sum","","n/a",
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","Command line profiler metrics","dram__bytes_write.sum","","n/a",
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","13.26",
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","GPU Speed Of Light Throughput","SM Frequency","Ghz","2.22",
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","5980",
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput","%","14.49",
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","GPU Speed Of Light Throughput","DRAM Throughput","%","0.01",
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Duration","us","2.69",
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","27.36",
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","GPU Speed Of Light Throughput","L2 Cache Throughput","%","14.49",
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","GPU Speed Of Light Throughput","SM Active Cycles","cycle","2508.08",
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","26.71",
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","SpeedOfLight","","","","SOLBottleneck","OPT","This workload exhibits low compute throughput and memory bandwidth utilization relative to the peak performance of this device. Achieved compute throughput and/or memory bandwidth below 60.0% of peak typically indicate latency issues. Look at Scheduler Statistics and Warp State Statistics for potential reasons.","",""
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","Compute Workload Analysis","Executed Ipc Active","inst/cycle","2.29",
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0.96",
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","Compute Workload Analysis","Issue Slots Busy","%","24.05",
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","Compute Workload Analysis","Issued Ipc Active","inst/cycle","2.29",
"23","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:proj_M1_packed_int4_eviction_attempt:none:none:none:none:none:none"" ","","triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(256, 1, 1)","(1152, 1, 1)","0","12.0","Compute Workload Analysis","SM Busy","%","26.71",
