layer,M,N,K,kind,regime,repeat,us,calls_per_event
fc1,16,3072,768,packed_int4,eviction_attempt,8,12.28800043463707,1
fc1,16,3072,768,bf16,eviction_attempt,8,10.239999741315842,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,8,10.239999741315842,1
fc1,16,3072,768,native_int4,eviction_attempt,8,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,8,8.191999979317188,1
fc1,16,3072,768,packed_int4,eviction_attempt,9,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,9,8.191999979317188,1
fc1,16,3072,768,fused_int4,eviction_attempt,9,18.432000651955605,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,9,10.239999741315842,1
fc1,16,3072,768,bf16,eviction_attempt,9,10.239999741315842,1
fc1,16,3072,768,native_int4,eviction_attempt,9,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,10,8.191999979317188,1
fc1,16,3072,768,fused_int4,eviction_attempt,10,18.432000651955605,1
fc1,16,3072,768,packed_int4,eviction_attempt,10,12.28800043463707,1
fc1,16,3072,768,bf16,eviction_attempt,10,8.191999979317188,1
fc1,16,3072,768,dequant_only,eviction_attempt,10,8.191999979317188,1
fc1,16,3072,768,native_int4,eviction_attempt,10,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,11,10.239999741315842,1
fc1,16,3072,768,fused_int4,eviction_attempt,11,18.432000651955605,1
fc1,16,3072,768,packed_int4,eviction_attempt,11,12.28800043463707,1
fc1,16,3072,768,bf16,eviction_attempt,11,10.239999741315842,1
fc1,16,3072,768,dequant_only,eviction_attempt,11,8.191999979317188,1
fc1,16,3072,768,native_int4,eviction_attempt,11,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,12,8.191999979317188,1
fc1,16,3072,768,bf16,eviction_attempt,12,10.239999741315842,1
fc1,16,3072,768,packed_int4,eviction_attempt,12,12.28800043463707,1
fc1,16,3072,768,native_int4,eviction_attempt,12,12.28800043463707,1
fc1,16,3072,768,fused_int4,eviction_attempt,12,18.432000651955605,1
fc1,16,3072,768,dequant_only,eviction_attempt,12,6.144000217318535,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,13,10.239999741315842,1
fc1,16,3072,768,dequant_only,eviction_attempt,13,7.807999849319458,1
fc1,16,3072,768,bf16,eviction_attempt,13,9.855999611318111,1
fc1,16,3072,768,native_int4,eviction_attempt,13,12.28800043463707,1
fc1,16,3072,768,packed_int4,eviction_attempt,13,14.336000196635723,1
fc1,16,3072,768,fused_int4,eviction_attempt,13,18.432000651955605,1
fc1,16,3072,768,native_int4,eviction_attempt,14,12.28800043463707,1
fc1,16,3072,768,packed_int4,eviction_attempt,14,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,14,8.191999979317188,1
fc1,16,3072,768,fused_int4,eviction_attempt,14,18.432000651955605,1
fc1,16,3072,768,bf16,eviction_attempt,14,10.239999741315842,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,14,10.239999741315842,1
fc1,16,3072,768,fused_int4,eviction_attempt,15,18.432000651955605,1
fc1,16,3072,768,bf16,eviction_attempt,15,10.239999741315842,1
fc1,16,3072,768,dequant_only,eviction_attempt,15,8.191999979317188,1
fc1,16,3072,768,native_int4,eviction_attempt,15,14.336000196635723,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,15,10.239999741315842,1
fc1,16,3072,768,packed_int4,eviction_attempt,15,12.28800043463707,1
fc1,16,3072,768,native_int4,eviction_attempt,16,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,16,10.239999741315842,1
fc1,16,3072,768,packed_int4,eviction_attempt,16,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,16,8.191999979317188,1
fc1,16,3072,768,bf16,eviction_attempt,16,10.239999741315842,1
fc1,16,3072,768,fused_int4,eviction_attempt,16,18.432000651955605,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,17,10.239999741315842,1
fc1,16,3072,768,packed_int4,eviction_attempt,17,12.28800043463707,1
fc1,16,3072,768,fused_int4,eviction_attempt,17,18.432000651955605,1
fc1,16,3072,768,bf16,eviction_attempt,17,10.239999741315842,1
fc1,16,3072,768,native_int4,eviction_attempt,17,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,17,6.175999995321035,1
fc1,16,3072,768,packed_int4,eviction_attempt,18,10.239999741315842,1
fc1,16,3072,768,fused_int4,eviction_attempt,18,18.432000651955605,1
fc1,16,3072,768,bf16,eviction_attempt,18,10.239999741315842,1
fc1,16,3072,768,dequant_only,eviction_attempt,18,6.175999995321035,1
fc1,16,3072,768,native_int4,eviction_attempt,18,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,18,8.191999979317188,1
fc1,16,3072,768,bf16,eviction_attempt,19,10.239999741315842,1
fc1,16,3072,768,dequant_only,eviction_attempt,19,8.191999979317188,1
fc1,16,3072,768,native_int4,eviction_attempt,19,12.28800043463707,1
fc1,16,3072,768,packed_int4,eviction_attempt,19,14.336000196635723,1
fc1,16,3072,768,fused_int4,eviction_attempt,19,18.432000651955605,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,19,10.239999741315842,1
fc1,16,3072,768,dequant_only,eviction_attempt,20,8.191999979317188,1
fc1,16,3072,768,packed_int4,eviction_attempt,20,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,20,10.239999741315842,1
fc1,16,3072,768,fused_int4,eviction_attempt,20,18.432000651955605,1
fc1,16,3072,768,bf16,eviction_attempt,20,10.239999741315842,1
fc1,16,3072,768,native_int4,eviction_attempt,20,12.28800043463707,1
fc1,64,3072,768,predequant_gemm,warm,0,7.143000140786171,32
fc1,64,3072,768,packed_int4,warm,0,12.18200009316206,32
fc1,64,3072,768,native_int4,warm,0,17.914000898599625,32
fc1,64,3072,768,bf16,warm,0,5.781000014394522,32
fc1,64,3072,768,fused_int4,warm,0,14.600000344216824,32
fc1,64,3072,768,dequant_only,warm,0,5.09499991312623,32
fc1,64,3072,768,fused_int4,warm,1,14.37699981033802,32
fc1,64,3072,768,predequant_gemm,warm,1,6.413999944925308,32
fc1,64,3072,768,packed_int4,warm,1,10.602000169456005,32
fc1,64,3072,768,dequant_only,warm,1,4.594000056385994,32
fc1,64,3072,768,native_int4,warm,1,16.536999493837357,32
fc1,64,3072,768,bf16,warm,1,5.1830001175403595,32
fc1,64,3072,768,bf16,warm,2,5.121999885886908,32
fc1,64,3072,768,dequant_only,warm,2,4.532999824732542,32
fc1,64,3072,768,fused_int4,warm,2,14.384999871253967,32
fc1,64,3072,768,packed_int4,warm,2,10.579000227153301,32
fc1,64,3072,768,predequant_gemm,warm,2,6.322000175714493,32
fc1,64,3072,768,native_int4,warm,2,16.41100086271763,32
fc1,64,3072,768,native_int4,warm,3,16.309000551700592,32
fc1,64,3072,768,bf16,warm,3,5.0760000012815,32
fc1,64,3072,768,packed_int4,warm,3,10.491999797523022,32
fc1,64,3072,768,dequant_only,warm,3,4.557000007480383,32
fc1,64,3072,768,fused_int4,warm,3,14.25199955701828,32
fc1,64,3072,768,predequant_gemm,warm,3,6.252999883145094,32
fc1,64,3072,768,dequant_only,warm,4,4.492000211030245,32
fc1,64,3072,768,fused_int4,warm,4,14.301000162959099,32
fc1,64,3072,768,bf16,warm,4,5.040999967604876,32
fc1,64,3072,768,packed_int4,warm,4,10.468999855220318,32
fc1,64,3072,768,native_int4,warm,4,16.359999775886536,32
fc1,64,3072,768,predequant_gemm,warm,4,5.969999823719263,32
fc1,64,3072,768,fused_int4,warm,5,14.073999598622322,32
fc1,64,3072,768,dequant_only,warm,5,4.505999851971865,32
fc1,64,3072,768,native_int4,warm,5,16.34100079536438,32
fc1,64,3072,768,predequant_gemm,warm,5,6.291999947279692,32
fc1,64,3072,768,packed_int4,warm,5,10.448000393807888,32
fc1,64,3072,768,bf16,warm,5,5.106000229716301,32
fc1,64,3072,768,fused_int4,warm,6,14.28299956023693,32
fc1,64,3072,768,dequant_only,warm,6,4.519999958574772,32
fc1,64,3072,768,native_int4,warm,6,16.27900078892708,32
fc1,64,3072,768,bf16,warm,6,5.0650001503527164,32
fc1,64,3072,768,predequant_gemm,warm,6,6.248000077903271,32
fc1,64,3072,768,packed_int4,warm,6,10.40900032967329,32
fc1,64,3072,768,native_int4,eviction_attempt,0,20.479999482631683,1
fc1,64,3072,768,dequant_only,eviction_attempt,0,8.191999979317188,1
fc1,64,3072,768,bf16,eviction_attempt,0,12.28800043463707,1
fc1,64,3072,768,packed_int4,eviction_attempt,0,18.432000651955605,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,0,18.432000651955605,1
fc1,64,3072,768,fused_int4,eviction_attempt,0,18.432000651955605,1
fc1,64,3072,768,bf16,eviction_attempt,1,12.28800043463707,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,1,18.432000651955605,1
fc1,64,3072,768,dequant_only,eviction_attempt,1,8.191999979317188,1
fc1,64,3072,768,packed_int4,eviction_attempt,1,18.432000651955605,1
fc1,64,3072,768,native_int4,eviction_attempt,1,22.52800017595291,1
fc1,64,3072,768,fused_int4,eviction_attempt,1,18.432000651955605,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,2,18.432000651955605,1
fc1,64,3072,768,native_int4,eviction_attempt,2,20.479999482631683,1
fc1,64,3072,768,packed_int4,eviction_attempt,2,18.432000651955605,1
fc1,64,3072,768,bf16,eviction_attempt,2,12.28800043463707,1
fc1,64,3072,768,dequant_only,eviction_attempt,2,8.191999979317188,1
fc1,64,3072,768,fused_int4,eviction_attempt,2,18.432000651955605,1
fc1,64,3072,768,dequant_only,eviction_attempt,3,8.191999979317188,1
fc1,64,3072,768,packed_int4,eviction_attempt,3,18.432000651955605,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,3,16.383999958634377,1
fc1,64,3072,768,bf16,eviction_attempt,3,12.28800043463707,1
fc1,64,3072,768,fused_int4,eviction_attempt,3,18.432000651955605,1
fc1,64,3072,768,native_int4,eviction_attempt,3,20.479999482631683,1
fc1,64,3072,768,native_int4,eviction_attempt,4,22.52800017595291,1
fc1,64,3072,768,packed_int4,eviction_attempt,4,18.432000651955605,1
fc1,64,3072,768,dequant_only,eviction_attempt,4,8.191999979317188,1
fc1,64,3072,768,bf16,eviction_attempt,4,12.28800043463707,1
fc1,64,3072,768,fused_int4,eviction_attempt,4,18.432000651955605,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,4,16.383999958634377,1
fc1,64,3072,768,bf16,eviction_attempt,5,12.28800043463707,1
fc1,64,3072,768,packed_int4,eviction_attempt,5,18.432000651955605,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,5,18.432000651955605,1
fc1,64,3072,768,native_int4,eviction_attempt,5,22.52800017595291,1
fc1,64,3072,768,dequant_only,eviction_attempt,5,8.191999979317188,1
fc1,64,3072,768,fused_int4,eviction_attempt,5,18.432000651955605,1
fc1,64,3072,768,native_int4,eviction_attempt,6,22.52800017595291,1
fc1,64,3072,768,bf16,eviction_attempt,6,12.28800043463707,1
fc1,64,3072,768,fused_int4,eviction_attempt,6,18.432000651955605,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,6,18.432000651955605,1
fc1,64,3072,768,packed_int4,eviction_attempt,6,18.432000651955605,1
fc1,64,3072,768,dequant_only,eviction_attempt,6,8.191999979317188,1
fc1,64,3072,768,bf16,eviction_attempt,7,14.336000196635723,1
fc1,64,3072,768,native_int4,eviction_attempt,7,20.479999482631683,1
fc1,64,3072,768,dequant_only,eviction_attempt,7,8.191999979317188,1
fc1,64,3072,768,fused_int4,eviction_attempt,7,18.432000651955605,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,7,16.383999958634377,1
fc1,64,3072,768,packed_int4,eviction_attempt,7,20.479999482631683,1
fc1,64,3072,768,fused_int4,eviction_attempt,8,18.432000651955605,1
fc1,64,3072,768,packed_int4,eviction_attempt,8,18.432000651955605,1
fc1,64,3072,768,bf16,eviction_attempt,8,12.28800043463707,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,8,16.383999958634377,1
fc1,64,3072,768,native_int4,eviction_attempt,8,22.52800017595291,1
fc1,64,3072,768,dequant_only,eviction_attempt,8,8.191999979317188,1
fc1,64,3072,768,packed_int4,eviction_attempt,9,14.431999996304512,1
fc1,64,3072,768,dequant_only,eviction_attempt,9,7.807999849319458,1
fc1,64,3072,768,fused_int4,eviction_attempt,9,20.479999482631683,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,9,18.432000651955605,1
fc1,64,3072,768,bf16,eviction_attempt,9,12.28800043463707,1
fc1,64,3072,768,native_int4,eviction_attempt,9,22.52800017595291,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,10,18.432000651955605,1
fc1,64,3072,768,fused_int4,eviction_attempt,10,18.432000651955605,1
fc1,64,3072,768,packed_int4,eviction_attempt,10,18.432000651955605,1
fc1,64,3072,768,bf16,eviction_attempt,10,14.303999952971935,1
fc1,64,3072,768,dequant_only,eviction_attempt,10,8.191999979317188,1
fc1,64,3072,768,native_int4,eviction_attempt,10,22.52800017595291,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,11,16.383999958634377,1
fc1,64,3072,768,fused_int4,eviction_attempt,11,18.432000651955605,1
fc1,64,3072,768,packed_int4,eviction_attempt,11,18.432000651955605,1
fc1,64,3072,768,bf16,eviction_attempt,11,12.28800043463707,1
fc1,64,3072,768,dequant_only,eviction_attempt,11,8.191999979317188,1
fc1,64,3072,768,native_int4,eviction_attempt,11,22.52800017595291,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,12,18.432000651955605,1
fc1,64,3072,768,bf16,eviction_attempt,12,12.28800043463707,1
fc1,64,3072,768,packed_int4,eviction_attempt,12,18.432000651955605,1
fc1,64,3072,768,native_int4,eviction_attempt,12,22.52800017595291,1
fc1,64,3072,768,fused_int4,eviction_attempt,12,18.432000651955605,1
fc1,64,3072,768,dequant_only,eviction_attempt,12,8.191999979317188,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,13,18.432000651955605,1
fc1,64,3072,768,dequant_only,eviction_attempt,13,8.191999979317188,1
fc1,64,3072,768,bf16,eviction_attempt,13,12.28800043463707,1
fc1,64,3072,768,native_int4,eviction_attempt,13,20.479999482631683,1
fc1,64,3072,768,packed_int4,eviction_attempt,13,18.432000651955605,1
fc1,64,3072,768,fused_int4,eviction_attempt,13,18.432000651955605,1
fc1,64,3072,768,native_int4,eviction_attempt,14,22.52800017595291,1
fc1,64,3072,768,packed_int4,eviction_attempt,14,18.432000651955605,1
fc1,64,3072,768,dequant_only,eviction_attempt,14,8.191999979317188,1
fc1,64,3072,768,fused_int4,eviction_attempt,14,18.432000651955605,1
fc1,64,3072,768,bf16,eviction_attempt,14,12.28800043463707,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,14,16.383999958634377,1
fc1,64,3072,768,fused_int4,eviction_attempt,15,18.432000651955605,1
fc1,64,3072,768,bf16,eviction_attempt,15,12.28800043463707,1
fc1,64,3072,768,dequant_only,eviction_attempt,15,8.191999979317188,1
fc1,64,3072,768,native_int4,eviction_attempt,15,22.52800017595291,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,15,18.432000651955605,1
fc1,64,3072,768,packed_int4,eviction_attempt,15,20.479999482631683,1
fc1,64,3072,768,native_int4,eviction_attempt,16,22.52800017595291,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,16,18.432000651955605,1
fc1,64,3072,768,packed_int4,eviction_attempt,16,18.432000651955605,1
fc1,64,3072,768,dequant_only,eviction_attempt,16,8.191999979317188,1
fc1,64,3072,768,bf16,eviction_attempt,16,14.336000196635723,1
fc1,64,3072,768,fused_int4,eviction_attempt,16,18.432000651955605,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,17,16.383999958634377,1
fc1,64,3072,768,packed_int4,eviction_attempt,17,18.432000651955605,1
fc1,64,3072,768,fused_int4,eviction_attempt,17,18.432000651955605,1
fc1,64,3072,768,bf16,eviction_attempt,17,12.28800043463707,1
fc1,64,3072,768,native_int4,eviction_attempt,17,20.479999482631683,1
fc1,64,3072,768,dequant_only,eviction_attempt,17,8.191999979317188,1
fc1,64,3072,768,packed_int4,eviction_attempt,18,18.432000651955605,1
fc1,64,3072,768,fused_int4,eviction_attempt,18,18.400000408291817,1
fc1,64,3072,768,bf16,eviction_attempt,18,12.28800043463707,1
fc1,64,3072,768,dequant_only,eviction_attempt,18,6.175999995321035,1
fc1,64,3072,768,native_int4,eviction_attempt,18,20.479999482631683,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,18,18.432000651955605,1
fc1,64,3072,768,bf16,eviction_attempt,19,12.28800043463707,1
fc1,64,3072,768,dequant_only,eviction_attempt,19,8.191999979317188,1
fc1,64,3072,768,native_int4,eviction_attempt,19,20.479999482631683,1
fc1,64,3072,768,packed_int4,eviction_attempt,19,18.432000651955605,1
fc1,64,3072,768,fused_int4,eviction_attempt,19,18.432000651955605,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,19,16.383999958634377,1
fc1,64,3072,768,dequant_only,eviction_attempt,20,8.191999979317188,1
fc1,64,3072,768,packed_int4,eviction_attempt,20,18.432000651955605,1
fc1,64,3072,768,predequant_gemm,eviction_attempt,20,18.432000651955605,1
fc1,64,3072,768,fused_int4,eviction_attempt,20,18.432000651955605,1
fc1,64,3072,768,bf16,eviction_attempt,20,14.336000196635723,1
fc1,64,3072,768,native_int4,eviction_attempt,20,22.52800017595291,1
fc1,325,3072,768,predequant_gemm,warm,0,12.480000033974648,32
fc1,325,3072,768,packed_int4,warm,0,17.61999912559986,32
fc1,325,3072,768,native_int4,warm,0,59.158001095056534,32
fc1,325,3072,768,bf16,warm,0,9.891999885439873,32
fc1,325,3072,768,fused_int4,warm,0,30.04699945449829,32
fc1,325,3072,768,dequant_only,warm,0,5.123000126332045,32
fc1,325,3072,768,fused_int4,warm,1,30.239000916481018,32
fc1,325,3072,768,predequant_gemm,warm,1,11.81000005453825,32
fc1,325,3072,768,packed_int4,warm,1,16.179999336600304,32
fc1,325,3072,768,dequant_only,warm,1,4.4929999858140945,32
fc1,325,3072,768,native_int4,warm,1,57.42499977350235,32
fc1,325,3072,768,bf16,warm,1,10.27000043541193,32
fc1,325,3072,768,bf16,warm,2,10.146000422537327,32
fc1,325,3072,768,dequant_only,warm,2,4.4559999369084835,32
fc1,325,3072,768,fused_int4,warm,2,30.17299994826317,32
fc1,325,3072,768,packed_int4,warm,2,15.938999131321907,32
fc1,325,3072,768,predequant_gemm,warm,2,11.55600044876337,32
fc1,325,3072,768,native_int4,warm,2,57.218000292778015,32
fc1,325,3072,768,native_int4,warm,3,57.20699951052666,32
fc1,325,3072,768,bf16,warm,3,10.099999606609344,32
fc1,325,3072,768,packed_int4,warm,3,15.785999596118927,32
fc1,325,3072,768,dequant_only,warm,3,4.45799995213747,32
fc1,325,3072,768,fused_int4,warm,3,30.23100085556507,32
fc1,325,3072,768,predequant_gemm,warm,3,11.160999536514282,32
fc1,325,3072,768,dequant_only,warm,4,4.220000002533197,32
fc1,325,3072,768,fused_int4,warm,4,30.14400042593479,32
fc1,325,3072,768,bf16,warm,4,10.103999637067318,32
fc1,325,3072,768,packed_int4,warm,4,15.760999172925949,32
fc1,325,3072,768,native_int4,warm,4,56.9939985871315,32
fc1,325,3072,768,predequant_gemm,warm,4,11.535000056028366,32
fc1,325,3072,768,fused_int4,warm,5,30.244000256061554,32
fc1,325,3072,768,dequant_only,warm,5,4.453999921679497,32
fc1,325,3072,768,native_int4,warm,5,57.24100023508072,32
fc1,325,3072,768,predequant_gemm,warm,5,11.501999571919441,32
fc1,325,3072,768,packed_int4,warm,5,15.80899953842163,32
fc1,325,3072,768,bf16,warm,5,10.018999688327312,32
fc1,325,3072,768,fused_int4,warm,6,30.181000009179115,32
fc1,325,3072,768,dequant_only,warm,6,4.461000207811594,32
fc1,325,3072,768,native_int4,warm,6,57.17099830508232,32
fc1,325,3072,768,bf16,warm,6,10.091999545693398,32
fc1,325,3072,768,predequant_gemm,warm,6,11.524000205099583,32
fc1,325,3072,768,packed_int4,warm,6,15.800999477505684,32
fc1,325,3072,768,native_int4,eviction_attempt,0,61.43999844789505,1
fc1,325,3072,768,dequant_only,eviction_attempt,0,8.191999979317188,1
fc1,325,3072,768,bf16,eviction_attempt,0,16.383999958634377,1
fc1,325,3072,768,packed_int4,eviction_attempt,0,22.52800017595291,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,0,20.479999482631683,1
fc1,325,3072,768,fused_int4,eviction_attempt,0,34.81600061058998,1
fc1,325,3072,768,bf16,eviction_attempt,1,16.383999958634377,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,1,20.479999482631683,1
fc1,325,3072,768,dequant_only,eviction_attempt,1,8.191999979317188,1
fc1,325,3072,768,packed_int4,eviction_attempt,1,22.52800017595291,1
fc1,325,3072,768,native_int4,eviction_attempt,1,63.48799914121628,1
fc1,325,3072,768,fused_int4,eviction_attempt,1,34.81600061058998,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,2,22.52800017595291,1
fc1,325,3072,768,native_int4,eviction_attempt,2,61.43999844789505,1
fc1,325,3072,768,packed_int4,eviction_attempt,2,22.143999114632607,1
fc1,325,3072,768,bf16,eviction_attempt,2,16.00000075995922,1
fc1,325,3072,768,dequant_only,eviction_attempt,2,8.191999979317188,1
fc1,325,3072,768,fused_int4,eviction_attempt,2,34.81600061058998,1
fc1,325,3072,768,dequant_only,eviction_attempt,3,8.191999979317188,1
fc1,325,3072,768,packed_int4,eviction_attempt,3,22.52800017595291,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,3,22.52800017595291,1
fc1,325,3072,768,bf16,eviction_attempt,3,16.383999958634377,1
fc1,325,3072,768,fused_int4,eviction_attempt,3,32.80000016093254,1
fc1,325,3072,768,native_int4,eviction_attempt,3,63.48799914121628,1
fc1,325,3072,768,native_int4,eviction_attempt,4,63.48799914121628,1
fc1,325,3072,768,packed_int4,eviction_attempt,4,22.52800017595291,1
fc1,325,3072,768,dequant_only,eviction_attempt,4,6.175999995321035,1
fc1,325,3072,768,bf16,eviction_attempt,4,16.383999958634377,1
fc1,325,3072,768,fused_int4,eviction_attempt,4,34.81600061058998,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,4,22.495999932289124,1
fc1,325,3072,768,bf16,eviction_attempt,5,16.383999958634377,1
fc1,325,3072,768,packed_int4,eviction_attempt,5,24.57600086927414,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,5,22.52800017595291,1
fc1,325,3072,768,native_int4,eviction_attempt,5,61.43999844789505,1
fc1,325,3072,768,dequant_only,eviction_attempt,5,8.191999979317188,1
fc1,325,3072,768,fused_int4,eviction_attempt,5,32.76799991726875,1
fc1,325,3072,768,native_int4,eviction_attempt,6,63.48799914121628,1
fc1,325,3072,768,bf16,eviction_attempt,6,16.383999958634377,1
fc1,325,3072,768,fused_int4,eviction_attempt,6,34.81600061058998,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,6,22.52800017595291,1
fc1,325,3072,768,packed_int4,eviction_attempt,6,22.52800017595291,1
fc1,325,3072,768,dequant_only,eviction_attempt,6,8.191999979317188,1
fc1,325,3072,768,bf16,eviction_attempt,7,16.383999958634377,1
fc1,325,3072,768,native_int4,eviction_attempt,7,63.45599889755249,1
fc1,325,3072,768,dequant_only,eviction_attempt,7,8.191999979317188,1
fc1,325,3072,768,fused_int4,eviction_attempt,7,32.76799991726875,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,7,22.52800017595291,1
fc1,325,3072,768,packed_int4,eviction_attempt,7,24.57600086927414,1
fc1,325,3072,768,fused_int4,eviction_attempt,8,32.76799991726875,1
fc1,325,3072,768,packed_int4,eviction_attempt,8,22.52800017595291,1
fc1,325,3072,768,bf16,eviction_attempt,8,16.383999958634377,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,8,22.52800017595291,1
fc1,325,3072,768,native_int4,eviction_attempt,8,61.43999844789505,1
fc1,325,3072,768,dequant_only,eviction_attempt,8,8.191999979317188,1
fc1,325,3072,768,packed_int4,eviction_attempt,9,22.52800017595291,1
fc1,325,3072,768,dequant_only,eviction_attempt,9,8.191999979317188,1
fc1,325,3072,768,fused_int4,eviction_attempt,9,32.76799991726875,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,9,20.479999482631683,1
fc1,325,3072,768,bf16,eviction_attempt,9,16.383999958634377,1
fc1,325,3072,768,native_int4,eviction_attempt,9,63.48799914121628,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,10,22.52800017595291,1
fc1,325,3072,768,fused_int4,eviction_attempt,10,32.76799991726875,1
fc1,325,3072,768,packed_int4,eviction_attempt,10,22.52800017595291,1
fc1,325,3072,768,bf16,eviction_attempt,10,16.383999958634377,1
fc1,325,3072,768,dequant_only,eviction_attempt,10,8.191999979317188,1
fc1,325,3072,768,native_int4,eviction_attempt,10,61.43999844789505,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,11,22.52800017595291,1
fc1,325,3072,768,fused_int4,eviction_attempt,11,32.76799991726875,1
fc1,325,3072,768,packed_int4,eviction_attempt,11,22.52800017595291,1
fc1,325,3072,768,bf16,eviction_attempt,11,16.383999958634377,1
fc1,325,3072,768,dequant_only,eviction_attempt,11,8.191999979317188,1
fc1,325,3072,768,native_int4,eviction_attempt,11,63.48799914121628,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,12,22.52800017595291,1
fc1,325,3072,768,bf16,eviction_attempt,12,16.383999958634377,1
fc1,325,3072,768,packed_int4,eviction_attempt,12,22.52800017595291,1
fc1,325,3072,768,native_int4,eviction_attempt,12,63.48799914121628,1
fc1,325,3072,768,fused_int4,eviction_attempt,12,32.76799991726875,1
fc1,325,3072,768,dequant_only,eviction_attempt,12,8.191999979317188,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,13,22.52800017595291,1
fc1,325,3072,768,dequant_only,eviction_attempt,13,6.175999995321035,1
fc1,325,3072,768,bf16,eviction_attempt,13,16.383999958634377,1
fc1,325,3072,768,native_int4,eviction_attempt,13,63.48799914121628,1
fc1,325,3072,768,packed_int4,eviction_attempt,13,22.52800017595291,1
fc1,325,3072,768,fused_int4,eviction_attempt,13,34.81600061058998,1
fc1,325,3072,768,native_int4,eviction_attempt,14,63.48799914121628,1
fc1,325,3072,768,packed_int4,eviction_attempt,14,22.52800017595291,1
fc1,325,3072,768,dequant_only,eviction_attempt,14,7.807999849319458,1
fc1,325,3072,768,fused_int4,eviction_attempt,14,36.479998379945755,1
fc1,325,3072,768,bf16,eviction_attempt,14,16.383999958634377,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,14,24.57600086927414,1
fc1,325,3072,768,fused_int4,eviction_attempt,15,36.86400130391121,1
fc1,325,3072,768,bf16,eviction_attempt,15,16.383999958634377,1
fc1,325,3072,768,dequant_only,eviction_attempt,15,8.224000222980976,1
fc1,325,3072,768,native_int4,eviction_attempt,15,65.5359998345375,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,15,20.479999482631683,1
fc1,325,3072,768,packed_int4,eviction_attempt,15,22.52800017595291,1
fc1,325,3072,768,native_int4,eviction_attempt,16,63.48799914121628,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,16,22.52800017595291,1
fc1,325,3072,768,packed_int4,eviction_attempt,16,22.52800017595291,1
fc1,325,3072,768,dequant_only,eviction_attempt,16,8.191999979317188,1
fc1,325,3072,768,bf16,eviction_attempt,16,16.383999958634377,1
fc1,325,3072,768,fused_int4,eviction_attempt,16,34.81600061058998,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,17,22.52800017595291,1
